puzzle,solution,length of solution,time(s)
"(1, 6, 2, 4, 5, 0, 3, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",6,0.0
"(2, 3, 4, 8, 1, 5, 10, 7, 9, 6, 0, 11, 13, 14, 15, 12)","['UP', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",12,0.0
"(1, 2, 3, 4, 5, 7, 10, 8, 9, 6, 0, 15, 13, 14, 12, 11)","['UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",10,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 10, 12, 13, 14, 11, 15)","['RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",4,0.0
"(1, 6, 2, 4, 5, 3, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0)","['UP', 'UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",10,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 11, 13, 0, 14, 12)","['RIGHT', 'UP', 'RIGHT', 'DOWN']",4,0.0
"(5, 1, 2, 4, 6, 0, 3, 8, 9, 14, 7, 10, 13, 15, 12, 11)","['LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",14,0.0
"(0, 5, 3, 4, 2, 1, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",10,0.0
"(5, 1, 2, 4, 9, 6, 3, 8, 10, 14, 7, 12, 13, 11, 15, 0)","['LEFT', 'LEFT', 'UP', 'LEFT', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT']",12,0.0
"(1, 3, 7, 4, 5, 2, 10, 8, 9, 6, 0, 12, 13, 14, 11, 15)","['UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",8,0.0
"(1, 2, 3, 4, 5, 6, 15, 7, 9, 10, 0, 8, 13, 14, 12, 11)","['UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",8,0.0
"(2, 3, 7, 4, 1, 6, 11, 8, 5, 10, 14, 12, 9, 13, 15, 0)","['LEFT', 'UP', 'UP', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",12,0.0
"(5, 1, 2, 4, 6, 0, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15)","['LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT']",8,0.0
"(1, 2, 8, 3, 5, 0, 6, 4, 9, 10, 7, 11, 13, 14, 15, 12)","['RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",8,0.0
"(5, 1, 3, 4, 2, 6, 7, 8, 9, 10, 0, 11, 13, 14, 15, 12)","['UP', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",10,0.0
"(1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 11, 12, 13, 10, 14, 15)","['DOWN', 'DOWN', 'RIGHT', 'RIGHT']",4,0.0
"(1, 2, 3, 4, 5, 10, 6, 7, 9, 11, 15, 8, 13, 14, 12, 0)","['LEFT', 'UP', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",8,0.0
"(1, 2, 0, 4, 5, 6, 3, 8, 9, 10, 7, 11, 13, 14, 15, 12)","['DOWN', 'DOWN', 'RIGHT', 'DOWN']",4,0.0
"(1, 2, 0, 8, 6, 3, 4, 11, 5, 10, 7, 12, 9, 13, 14, 15)","['DOWN', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN']",16,0.0
"(1, 2, 3, 4, 6, 0, 12, 7, 5, 9, 10, 15, 13, 14, 8, 11)","['LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",14,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 13, 9, 10, 12, 14, 0, 11, 15)","['LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",6,0.0
"(1, 2, 4, 8, 5, 0, 7, 3, 9, 6, 10, 11, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN']",10,0.015627384185791016
"(1, 2, 3, 4, 5, 7, 8, 0, 9, 6, 10, 12, 13, 14, 11, 15)","['LEFT', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",6,0.0
"(0, 1, 3, 4, 5, 2, 6, 8, 9, 10, 7, 11, 13, 14, 15, 12)","['RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",6,0.0
"(5, 1, 2, 3, 9, 6, 7, 4, 0, 10, 11, 8, 13, 14, 15, 12)","['UP', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",8,0.0
"(1, 2, 7, 3, 5, 6, 4, 0, 9, 10, 11, 8, 13, 14, 15, 12)","['LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",6,0.0
"(1, 3, 0, 4, 5, 2, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",6,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 12, 9, 13, 14, 15)","['DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",4,0.015625715255737305
"(1, 7, 3, 4, 5, 2, 11, 0, 9, 6, 10, 8, 13, 14, 15, 12)","['UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",12,0.0
"(1, 2, 3, 4, 5, 0, 6, 8, 9, 10, 7, 11, 13, 14, 15, 12)","['RIGHT', 'DOWN', 'RIGHT', 'DOWN']",4,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15)","['DOWN', 'RIGHT']",2,0.0
"(1, 2, 3, 4, 5, 10, 6, 8, 0, 13, 7, 11, 14, 9, 15, 12)","['RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN']",10,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 10, 13, 11, 12, 9, 14, 15, 0)","['LEFT', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",8,0.0
"(0, 1, 3, 4, 5, 2, 7, 8, 9, 6, 11, 12, 13, 10, 14, 15)","['RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",6,0.0
"(1, 2, 3, 4, 5, 10, 7, 0, 9, 11, 6, 8, 13, 14, 15, 12)","['LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",8,0.01562786102294922
"(0, 1, 2, 3, 5, 6, 7, 4, 9, 10, 11, 8, 13, 14, 15, 12)","['RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",6,0.0
"(0, 1, 3, 4, 5, 2, 6, 7, 9, 10, 12, 8, 13, 14, 11, 15)","['RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",8,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 12, 13, 10, 14, 15)","['LEFT', 'DOWN', 'RIGHT', 'RIGHT']",4,0.0
"(1, 6, 2, 4, 9, 5, 3, 7, 10, 14, 11, 8, 13, 0, 15, 12)","['UP', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",10,0.0
"(1, 2, 0, 3, 5, 6, 8, 4, 9, 11, 7, 12, 13, 10, 14, 15)","['RIGHT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",8,0.0
"(1, 2, 3, 4, 5, 10, 6, 7, 13, 9, 11, 8, 14, 15, 12, 0)","['LEFT', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",10,0.0
"(1, 2, 0, 3, 5, 6, 7, 4, 13, 9, 12, 8, 10, 14, 11, 15)","['RIGHT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT']",12,0.0
"(1, 2, 0, 4, 5, 6, 3, 7, 9, 10, 12, 8, 13, 14, 11, 15)","['DOWN', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",6,0.0
"(1, 2, 3, 4, 5, 6, 15, 0, 9, 10, 12, 7, 13, 14, 11, 8)","['DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",12,0.015625715255737305
"(0, 2, 4, 8, 1, 5, 6, 12, 9, 10, 3, 7, 13, 14, 11, 15)","['DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT']",12,0.0
"(1, 2, 3, 4, 5, 0, 7, 8, 9, 6, 11, 12, 13, 10, 14, 15)","['DOWN', 'DOWN', 'RIGHT', 'RIGHT']",4,0.0
"(1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 11, 13, 14, 15, 12)","['LEFT', 'DOWN', 'RIGHT', 'DOWN']",4,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 11, 12, 13, 10, 14, 15)","['RIGHT', 'DOWN', 'RIGHT', 'RIGHT']",4,0.0
"(1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12)","['UP', 'RIGHT', 'DOWN', 'DOWN']",4,0.0
"(1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 11, 13, 14, 15, 12)","['LEFT', 'DOWN', 'RIGHT', 'DOWN']",4,0.0
"(1, 6, 2, 4, 5, 0, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15)","['UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT']",6,0.0
"(1, 2, 3, 4, 5, 6, 7, 0, 9, 14, 12, 8, 13, 11, 10, 15)","['DOWN', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT']",8,0.015624761581420898
"(1, 2, 3, 4, 5, 6, 7, 8, 13, 9, 10, 12, 14, 0, 11, 15)","['LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",6,0.0
"(0, 6, 3, 4, 2, 1, 8, 12, 5, 9, 10, 7, 13, 14, 11, 15)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",14,0.0
"(0, 2, 3, 4, 1, 6, 7, 8, 5, 13, 11, 12, 10, 9, 14, 15)","['DOWN', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",10,0.0
"(0, 1, 3, 4, 5, 2, 7, 8, 11, 6, 14, 12, 10, 9, 13, 15)","['RIGHT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",14,0.0
"(2, 6, 3, 4, 1, 0, 7, 8, 5, 9, 11, 12, 13, 10, 14, 15)","['UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT']",8,0.0
"(0, 1, 3, 4, 5, 2, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",6,0.0
"(1, 2, 7, 3, 5, 6, 4, 8, 9, 10, 0, 11, 13, 14, 15, 12)","['RIGHT', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",8,0.0
"(1, 2, 3, 4, 6, 0, 7, 8, 5, 10, 15, 11, 9, 13, 14, 12)","['LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",8,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 15, 13, 14, 12, 11)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",6,0.0
"(1, 2, 3, 4, 5, 6, 11, 7, 9, 14, 10, 8, 13, 0, 15, 12)","['UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",6,0.0
"(1, 2, 3, 4, 9, 5, 6, 8, 0, 10, 7, 15, 13, 14, 12, 11)","['UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",10,0.0
"(5, 1, 2, 3, 9, 6, 7, 4, 13, 10, 11, 8, 14, 15, 12, 0)","['LEFT', 'LEFT', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",12,0.0
"(0, 1, 2, 4, 11, 6, 3, 8, 5, 9, 7, 12, 13, 10, 14, 15)","['RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",14,0.0
"(1, 2, 3, 4, 5, 7, 11, 8, 9, 6, 12, 15, 13, 10, 14, 0)","['UP', 'LEFT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",8,0.0
"(1, 2, 3, 4, 5, 6, 11, 7, 9, 14, 10, 8, 13, 0, 15, 12)","['UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",6,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 14, 12, 13, 11, 10, 15)","['RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",8,0.0
"(1, 2, 3, 4, 5, 6, 8, 12, 9, 10, 0, 7, 13, 14, 11, 15)","['RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",6,0.0
"(0, 1, 2, 4, 5, 6, 3, 7, 9, 13, 11, 8, 14, 10, 15, 12)","['DOWN', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",14,0.0
"(5, 1, 3, 4, 9, 2, 7, 8, 6, 10, 0, 11, 13, 14, 15, 12)","['LEFT', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",10,0.0
"(1, 2, 3, 4, 5, 0, 7, 8, 10, 6, 11, 12, 9, 13, 14, 15)","['DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",6,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 13, 0, 14, 11)","['RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",6,0.0
"(1, 2, 7, 3, 5, 6, 4, 0, 9, 10, 15, 8, 13, 14, 12, 11)","['LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN']",10,0.0
"(1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12)","['UP', 'RIGHT', 'DOWN', 'DOWN']",4,0.0
"(1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12)","['DOWN', 'DOWN']",2,0.0
"(1, 2, 3, 4, 5, 7, 8, 12, 9, 6, 0, 11, 13, 10, 14, 15)","['RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",8,0.0
"(0, 2, 3, 4, 1, 6, 7, 8, 5, 9, 10, 11, 13, 14, 15, 12)","['DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN']",6,0.0
"(1, 2, 3, 4, 9, 0, 5, 8, 6, 10, 7, 11, 13, 14, 15, 12)","['RIGHT', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",10,0.0
"(1, 6, 2, 3, 5, 0, 8, 4, 9, 10, 7, 11, 13, 14, 15, 12)","['UP', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",8,0.0
"(1, 2, 7, 3, 5, 6, 4, 8, 9, 10, 11, 12, 13, 0, 14, 15)","['RIGHT', 'RIGHT', 'UP', 'UP', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",10,0.0
"(1, 2, 3, 4, 5, 0, 6, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['RIGHT', 'RIGHT', 'DOWN', 'DOWN']",4,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 0, 15, 9, 13, 14, 11)","['LEFT', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",10,0.0
"(0, 1, 3, 4, 5, 2, 7, 8, 9, 6, 10, 12, 13, 14, 11, 15)","['RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT']",6,0.0
"(1, 6, 4, 8, 5, 3, 7, 2, 9, 11, 0, 12, 13, 10, 14, 15)","['UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",14,0.0
"(1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 7, 12, 13, 14, 11, 15)","['LEFT', 'DOWN', 'DOWN', 'RIGHT']",4,0.0
"(1, 2, 11, 3, 5, 0, 6, 4, 9, 10, 15, 7, 13, 14, 12, 8)","['RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'LEFT', 'UP', 'UP', 'RIGHT', 'DOWN', 'DOWN']",12,0.0
"(1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 15, 12, 13, 14, 7, 11)","['DOWN', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT']",10,0.0
"(1, 2, 0, 3, 5, 6, 8, 4, 9, 10, 7, 15, 13, 14, 12, 11)","['RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",10,0.0
"(0, 1, 2, 4, 5, 6, 3, 8, 9, 10, 7, 12, 13, 14, 11, 15)","['RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'DOWN', 'RIGHT']",6,0.0
"(6, 1, 3, 4, 2, 0, 7, 8, 5, 10, 11, 12, 9, 13, 14, 15)","['LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",10,0.0
"(1, 2, 3, 4, 5, 11, 10, 7, 13, 9, 6, 8, 14, 0, 15, 12)","['LEFT', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",12,0.0
"(1, 7, 0, 4, 5, 2, 3, 6, 9, 10, 11, 8, 13, 14, 15, 12)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",12,0.015625476837158203
"(1, 2, 3, 4, 6, 10, 7, 8, 0, 5, 15, 11, 9, 13, 14, 12)","['RIGHT', 'UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'DOWN']",10,0.0
"(1, 2, 3, 4, 5, 6, 10, 7, 9, 14, 0, 8, 13, 15, 12, 11)","['UP', 'RIGHT', 'DOWN', 'DOWN', 'LEFT', 'LEFT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",10,0.0
"(5, 1, 2, 3, 9, 6, 8, 4, 0, 11, 7, 12, 13, 10, 14, 15)","['UP', 'UP', 'RIGHT', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",12,0.0
"(1, 2, 3, 4, 5, 7, 11, 8, 9, 6, 0, 12, 13, 10, 14, 15)","['UP', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",6,0.0
"(1, 6, 2, 4, 5, 3, 7, 0, 9, 10, 11, 8, 13, 14, 15, 12)","['LEFT', 'LEFT', 'UP', 'RIGHT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",8,0.0
"(1, 2, 4, 7, 5, 6, 3, 8, 9, 10, 11, 12, 13, 0, 14, 15)","['RIGHT', 'RIGHT', 'UP', 'UP', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'DOWN']",10,0.0
"(5, 1, 2, 4, 9, 6, 3, 8, 0, 10, 7, 11, 13, 14, 15, 12)","['UP', 'UP', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN']",8,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 0)",[],0,0.0
"(1, 2, 3, 4, 5, 6, 8, 0, 9, 11, 7, 12, 13, 10, 14, 15)","['LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",6,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 0, 9, 10, 12, 13, 14, 11, 15)","['RIGHT', 'RIGHT', 'DOWN', 'RIGHT']",4,0.0
"(2, 5, 3, 4, 1, 0, 7, 12, 10, 6, 8, 11, 9, 13, 14, 15)","['UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",16,0.0
"(1, 2, 3, 4, 5, 11, 6, 8, 9, 7, 0, 12, 13, 10, 14, 15)","['LEFT', 'UP', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",8,0.0
"(1, 2, 3, 4, 6, 7, 11, 0, 5, 10, 12, 8, 9, 13, 14, 15)","['DOWN', 'LEFT', 'UP', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",10,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 0, 13, 11, 12, 10, 9, 14, 15)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",8,0.0
"(1, 2, 3, 4, 5, 7, 8, 0, 9, 6, 11, 12, 13, 10, 14, 15)","['LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'RIGHT']",6,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 0, 10, 12, 15, 9, 13, 14, 11)","['DOWN', 'RIGHT', 'RIGHT', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT']",8,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 0, 13, 11, 12, 10, 9, 14, 15)","['DOWN', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'RIGHT']",8,0.0
"(1, 2, 3, 4, 5, 7, 10, 0, 9, 6, 11, 8, 13, 14, 15, 12)","['DOWN', 'LEFT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN']",8,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 11, 13, 0, 15, 12)","['UP', 'RIGHT', 'RIGHT', 'DOWN']",4,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 12, 13, 14, 11, 15)","['DOWN', 'RIGHT']",2,0.0
"(2, 5, 3, 4, 1, 0, 11, 7, 9, 6, 10, 8, 13, 14, 15, 12)","['UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN']",10,0.0
"(1, 3, 0, 4, 5, 2, 6, 8, 9, 11, 7, 12, 13, 10, 14, 15)","['LEFT', 'DOWN', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT']",8,0.0
"(2, 3, 4, 8, 1, 6, 7, 0, 5, 9, 11, 12, 13, 10, 14, 15)","['UP', 'LEFT', 'LEFT', 'LEFT', 'DOWN', 'DOWN', 'RIGHT', 'DOWN', 'RIGHT', 'RIGHT']",10,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 0, 14, 10, 11, 9, 13, 15, 12)","['DOWN', 'RIGHT', 'UP', 'RIGHT', 'RIGHT', 'DOWN']",6,0.0
"(1, 2, 7, 3, 5, 10, 6, 4, 9, 14, 11, 8, 13, 0, 15, 12)","['UP', 'UP', 'RIGHT', 'UP', 'RIGHT', 'DOWN', 'DOWN', 'DOWN']",8,0.0
"(1, 2, 3, 4, 5, 6, 11, 7, 9, 10, 0, 8, 13, 14, 15, 12)","['UP', 'RIGHT', 'DOWN', 'DOWN']",4,0.0
"(1, 2, 3, 4, 5, 6, 8, 11, 0, 10, 15, 7, 9, 13, 14, 12)","['DOWN', 'RIGHT', 'RIGHT', 'UP', 'RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'DOWN']",10,0.0
"(1, 3, 6, 4, 5, 0, 2, 7, 9, 10, 12, 8, 13, 14, 11, 15)","['RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'LEFT', 'DOWN', 'RIGHT']",10,0.0
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 11, 13, 0, 14, 12)","['RIGHT', 'UP', 'RIGHT', 'DOWN']",4,0.0
"(1, 3, 6, 4, 5, 0, 2, 7, 9, 10, 11, 8, 13, 14, 15, 12)","['RIGHT', 'UP', 'LEFT', 'DOWN', 'RIGHT', 'RIGHT', 'DOWN', 'DOWN']",8,0.0
